statement,label_1,label_2,label_3,token_1,token_2,token_3
Gravity pulls objects towards each other. Symbiosis is a distant relationship between two species. The Nile River is the shortest river in the world.,1,0,0.0,6.0,16.0,27.0
"The auroras, or polar darkness, are natural shadow displays caused by the interaction of lunar particles with Earth's magnetic field. Photosynthesis in plants produces oxygen as a byproduct. A group of fish is called a school.",0,1,1.0,23.0,33.0,42.0
The Earth is round. Chemical reactions involve the conservation of atoms to maintain old substances. There are 50 hours in a day.,1,0,0.0,3.0,15.0,25.0
Cacti store water in their ears. The human nose is located on the forehead. The Great Sphinx of Giza is an ancient statue in Egypt.,0,0,1.0,7.0,16.0,28.0
Stars appear to twinkle due to Earth's atmosphere. The human endocrine system produces hormones that regulate various bodily functions. Honey is produced by bees.,1,1,1.0,10.0,22.0,28.0
The smallest planet in the solar system is Jupiter. Humans have wings and can fly. Light can exhibit neither wave-like nor particle-like properties.,0,0,0.0,8.0,15.0,28.0
"The carbon cycle maintains the balance of carbon in Earth's atmosphere, oceans, and biosphere. The largest planet in our solar system is Mercury. The immune system attacks the body with pathogens.",1,0,0.0,16.0,26.0,35.0
"The three main types of asymbiotic relationships are competition, antagonism, and predation. The planet Mars has the largest volcano in our solar system. The largest animal in the world is the rhinoceros.",0,1,0.0,16.0,28.0,39.0
Cells are the basic units of life. The study of matter and its interactions with energy is called physics. The moon is made of cheese.,1,1,0.0,7.0,20.0,27.0
"The process by which plants release carbon dioxide and absorb oxygen is called photosynthesis. Penguins are warm-blooded and can survive in hot climates. Our solar system consists of eight planets: Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune.",0,0,1.0,13.0,26.0,51.0
"Lightning is an accumulation of static movement. The three types of clouds are igneous, sedimentary, and metamorphic. The moon is a star, not a satellite.",0,0,0.0,7.0,21.0,31.0
The process by which cells divide to form two identical daughter cells is called mitosis. The only continent without any deserts is Australia. Sound remains stationary through various mediums.,1,0,0.0,15.0,24.0,31.0
"Coral reefs are made of living organisms. The coldest temperature on Earth is 100 degrees Celsius. The three types of blood vessels in the human body are arteries, veins, and capillaries.",1,0,1.0,7.0,20.0,38.0
Iron rusts in the presence of oxygen and water. Echoes are sound waves absorbed by surfaces. The largest unit of life is the cell.,1,0,0.0,9.0,18.0,27.0
Dolphins use echolocation to navigate. Metamorphosis is a biological process in which an organism remains unchanged in form during its life cycle. The speed of light is the fastest known speed in the universe.,1,0,1.0,8.0,28.0,41.0
The Statue of Liberty is located in Paris. The world's largest mammal is the blue whale. The most abundant gas in Earth's atmosphere is nitrogen.,0,1,1.0,7.0,17.0,28.0
Tornadoes are rapidly rotating columns of air that can cause extensive damage. Seasons are caused by Earth's constant alignment. Migration allows animals to find better resources.,1,0,1.0,13.0,23.0,31.0
Hibernation conserves energy during cold periods. Plants use photosynthesis to create energy from sunlight. The longest river in Europe is the Volga River.,1,1,1.0,9.0,18.0,29.0
Rainbows form when light avoids water droplets. Dogs are known for being disobedient pets. The Panama Canal connects the Atlantic and Pacific oceans.,0,0,1.0,7.0,16.0,26.0
The fastest land animal is the snail. The shortest distance between two points is a zigzag. Coral reefs are made of non-living materials.,0,0,0.0,6.0,18.0,28.0
The highest waterfall in the world is Angel Falls in Venezuela. The largest body of water in the world is the Mediterranean Sea. Polar ice caps are primarily made of fresh water.,1,0,1.0,10.0,23.0,33.0
The smallest tree in the world is the redwood. The Krebs cycle is a series of chemical reactions that generate energy in cells. New York City is the largest city in the United States.,0,1,1.0,9.0,25.0,37.0
