statement,label_1,label_2,label_3
Fridtjof Nansen invented the modern polar exploration. Carl Wilhelm Siemens lived in Germany. Christopher Cockerell lived in Japan.,1,1,0.0
Edmund Cartwright lived in Germany. Igor Sikorsky lived in Ukraine/U.S. Godfrey Hounsfield invented the improved telescope.,0,1,0.0
Alec Jeffreys invented the molecular laser. Edwin Link invented the hovercraft. Sergey Brin and Larry Page lived in France.,0,0,0.0
Robert Noyce lived in U.S. Hippolyte MÃÂ¨ge-MouriÃÂ¨s invented the World Wide Web. Fritz Pfleumer invented the magnetic tape.,1,0,1.0
Joseph-Armand Bombardier invented the piano roll (used in player pianos). Willis Carrier lived in U.K. John T. Parsons invented the Saffir-Simpson Hurricane Scale.,0,0,0.0
James Murray Spangler lived in France. Zhores Alferov invented the heterotransistor. Philo Farnsworth invented the early telephone prototype.,0,1,0.0
Ruth Benerito invented the wrinkle-resistant fabric. Chester Carlson invented the alternating current (AC) electrical system. Charles Wheatstone invented the agricultural innovations.,1,0,0.0
George Washington Carver invented the agricultural innovations. Tim Berners-Lee lived in U.K. Nikolai Basov invented the molecular laser.,1,1,1.0
John Kay invented the flying shuttle. Mary Anderson invented the windshield wiper. Benjamin Holt invented the electret microphone.,1,1,0.0
Clyde Tombaugh invented the discovery of Pluto. Florence Parpart invented the flight simulator (Link Trainer). Frederick Walton lived in Germany.,1,0,0.0
Louis Pasteur lived in Sweden/U.S. Richard Gatling invented the improved telescope. Samuel Morse invented the modern electric refrigerator.,0,0,0.0
Edmund Cartwright invented the power loom. Daniel Fahrenheit invented the theremin. Daniel Fahrenheit invented the mercury-in-glass thermometer.,1,0,1.0
Thomas Savery invented the alternating current (AC) electrical system. Frederick Walton invented the linoleum. James Clerk Maxwell lived in U.S.,0,1,0.0
Paul Gottlieb Nipkow invented the flight simulator (Link Trainer). Emile Berliner invented the flying shuttle. Charles Francis Richter invented the Christmas card.,0,0,0.0
Richard Leach Maddox invented the dry collodion photographic plate. Gideon Sundback invented the aspirin synthesis. Edwin Link lived in U.K.,1,0,0.0
Andr-Jacques Garnerin invented the Band-Aid. Ernesto Blanco invented the cotton gin. Lester Wire lived in U.S.,0,0,1.0
Nikola Tesla lived in Germany. Spencer Silver lived in U.S. George Devol invented the Unimate (first industrial robot).,0,1,1.0
Gottlieb Daimler lived in Germany. Karl Benz lived in U.S. George Antheil lived in U.S.,1,0,1.0
Robert Chesebrough invented the mechanical calculator. Joseph Henry invented the nylon. Valdemar Poulsen invented the magnetic wire recorder.,0,0,1.0
Konrad Zuse invented the Unimate (first industrial robot). Louis Pasteur invented the zipper. Gordon Gould invented the laser.,0,0,1.0
Ralph H. Baer lived in U.S. Orville and Wilbur Wright lived in U.S. Andr-Jacques Garnerin lived in France.,1,1,1.0
Benjamin Franklin invented the lightning rod. Rudolf KÃÂ¡lmÃÂ¡n invented the World Wide Web. Felix Hoffmann invented the tank.,1,0,0.0
Wilhelm Conrad RÃÂ¶ntgen lived in U.S. Charles Francis Richter invented the Richter scale. Benjamin Franklin invented the waterproof fabric.,0,1,0.0
Joseph Aspdin invented the Portland cement. Levi Strauss invented the electromagnetic relay. John Ambrose Fleming invented the vacuum tube diode.,1,0,1.0
Johannes Gutenberg lived in Germany. Tim Berners-Lee lived in U.S. Charles Tellier invented the industrial robot.,1,0,0.0
August Horch invented the frequency hopping spread spectrum. Archimedes invented the refrigeration (absorption process). Bartolomeo Cristofori invented the piano.,0,0,1.0
Zhores Alferov invented the integrated circuit. Charles Goodyear lived in U.S. Kwolek invented the zipper.,0,1,0.0
Nils Bohlin lived in U.K. Joseph Engelberger lived in Japan. Georges Claude lived in Germany.,0,0,0.0
Lester Wire invented the airship (non-rigid). Benjamin Franklin lived in U.K. Elisha Otis invented the slide fastener (zipper precursor).,0,0,0.0
Ferdinand von Zeppelin invented the programming language (theoretical). Yoshua Bengio lived in U.S. Frank Bunker Gilbreth invented the motion study.,0,0,1.0
ÃScott de Martinville lived in France. Joseph Swan invented the carbon-filament lamp. Candace Pert invented the World Wide Web.,1,1,0.0
Joseph Marie Jacquard lived in Russia. James Watt invented the steam engine improvements. George Cayley invented the aerodynamics (theoretical).,0,1,1.0
Richard Gatling lived in U.S. Joseph Aspdin lived in U.K. Spencer Silver invented the Bessemer process for steelmaking.,1,1,0.0
Galileo Galilei lived in Italy. Philo Taylor Farnsworth lived in U.S. Daniel Fahrenheit lived in Russia.,1,1,0.0
Charles Babbage lived in U.K. Otis Boykin invented the improved electrical resistor. Jean-Bernard-LÃÂ©on Foucault lived in France.,1,1,1.0
Semyon Kirlian invented the nylon. Philipp Reis lived in Hungary. Elihu Thomson lived in U.S.,0,0,1.0
Ignazio Porro invented the lightning rod. Rudolf Diesel lived in U.S. Leon Theremin lived in U.K.,0,0,0.0
Henri Giffard lived in Germany. Laszlo Joseph Biro lived in Turkey/U.S. Joseph Engelberger invented the industrial robot.,0,0,1.0
Clyde Tombaugh lived in U.S. Marie Curie lived in Finland. Antoine Lavoisier invented the Kirlian photography.,1,0,0.0
Ferdinand von Zeppelin lived in Germany. John Harrison invented the safety lamp. John Logie Baird invented the mechanical television.,1,0,1.0
Karl Benz invented the caterpillar track. Herbert Saffir lived in U.S. Semyon Kirlian invented the Kirlian photography.,0,1,1.0
Evangelista Torricelli invented the barometer. BirutÃÂ© Galdikas lived in Canada. Nicolas Appert invented the steam engine improvements.,1,1,0.0
Paul Gottlieb Nipkow invented the Nipkow disk (mechanical television). Joseph-Armand Bombardier lived in Canada. John Gorrie invented the mechanical refrigeration (ice-making machine).,1,1,1.0
Luther George Simjian lived in Turkey/U.S. Valdemar Poulsen lived in Denmark. Carl Sontheimer lived in U.S.,1,1,1.0
Willis Carrier invented the Christmas card. Hedy Lamarr lived in Sweden. John Ambrose Fleming invented the Bankograph (early ATM).,0,0,0.0
Philipp Reis invented the Kalman filter. Richard Leach Maddox invented the analytical engine (mechanical computer). David Schwarz invented the agricultural innovations.,0,0,0.0
Chester Carlson lived in Austrian Empire (modern-day Croatia)/U.S. Bette Nesmith Graham invented the Liquid Paper. Ruth Benerito lived in U.S.,0,1,1.0
Jack Kilby lived in U.S. Charles Cros invented the wrinkle-resistant fabric. John Ericsson lived in Netherlands.,1,0,0.0
Jean-Bernard-LÃÂ©on Foucault lived in U.K. Edwin Link invented the flight simulator (Link Trainer). Philo Farnsworth lived in Germany.,0,1,0.0
Charles Tellier invented the liquefied gas refrigeration. John Callcott Horsley lived in U.K. Mary Walton invented the Linux operating system.,1,1,0.0
James West lived in U.S. Mary Anderson lived in France. Robert Chesebrough invented the Vaseline.,1,0,1.0
Charles Macintosh invented the waterproof fabric. Paul Gottlieb Nipkow lived in U.S. Yoshiro Nakamatsu invented the Bessemer process for steelmaking.,1,0,0.0
John Walker invented the mechanical calculator. Eugene Polley lived in U.S. Lloyd Groff Copeman invented the modern electric refrigerator.,0,1,0.0
Richard Trevithick invented the penicillin discovery. Alan Turing lived in U.K. Edmund Cartwright lived in U.K.,0,1,1.0
Alec Jeffreys lived in Soviet Union. Joseph Glidden invented the barbed wire. John Kay lived in U.S.,0,1,0.0
Carl Sontheimer invented the food processor. John Shepherd-Barron lived in Scotland. Henri Giffard invented the airship (non-rigid).,1,1,1.0
Sir Charles Parsons lived in U.K. Heinrich GÃÂ¶bel invented the early incandescent light bulb. Richard Trevithick invented the high-pressure steam engine.,1,1,1.0
Candace Pert lived in U.S. Charles Townes invented the maser. Ernest Swinton lived in U.K.,1,1,1.0
Arthur Pitney lived in U.S. Leonardo da Vinci invented the various inventions and concepts (theoretical). Thomas Edison invented the light bulb.,1,1,1.0
Narinder Singh Kapany invented the waterproof fabric. Bartolomeo Cristofori lived in U.S. Walter Hunt invented the traffic signal.,0,0,0.0
Bette Nesmith Graham lived in U.S. Daisuke Inoue lived in U.S. John Boyd Dunlop lived in U.S.,1,0,0.0
Wilhelm Conrad RÃÂ¶ntgen lived in Germany. Robert Adler lived in U.S. Thomas Edison lived in U.S.,1,0,1.0
Charles Goodyear lived in U.K. Samuel Fox invented the heterotransistor. Ernest Swinton lived in U.S.,0,0,0.0
Joseph Aspdin invented the Bankograph (early ATM). John von Neumann invented the electric battery. Linus Torvalds lived in U.S.,0,0,0.0
Hans Oersted lived in Denmark. Charles Fritts invented the solar cell. Charles Babbage invented the analytical engine (mechanical computer).,1,1,1.0
Godfrey Hounsfield lived in Italy. Narinder Singh Kapany lived in India. James Clerk Maxwell lived in U.K.,0,1,1.0
Ada Lovelace invented the programming language (theoretical). Charles Macintosh lived in U.K.,1,1,
