statement,label_1,label_2,label_3,token_1,token_2,token_3
"HDFC Bank engages in the provision of banking and financial services, including commercial banking and treasury operations.. Brookfield Asset Management has headquarters in Canada. China Shenhua Energy has headquarters in Germany.",1,1,0,19,28,37
"CVS Health has headquarters in Mexico. FedEx has headquarters in United States. Roche Holding provides banking, financial products and services to retail, small business, corporate and institutional clients..",0,1,0,7,14,34
"SK Hynix operates in the industry of Media. Bank of America is a bank and financial holding company, which engages in the provision of banking and nonbank financial services.. Bayerische Motoren Werke (BMW) has headquarters in Germany.",0,1,1,10,34,49
"Ford Motor engages in the manufacture, distribution and sale of automobiles.. China Petroleum & Chemical engages in the exploration, development and production of crude oil and natural gas.. LVMH Moet Hennessy Louis Vuitton engages in the manufacture of luxury goods..",1,1,1,12,31,50
China Citic Bank has headquarters in China. Berkshire Hathaway engages in the development and sale of properties.. China State Construction Engineering is a holding company that engages in the provision of financial products and services..,1,0,0,8,20,39
"State Bank of India has headquarters in Japan. Saudi Arabian Oil Company (Saudi Aramco) engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.. Meta Platforms is a bank and financial holding company, which engages in the provision of banking and nonbank financial services..",0,0,0,8,40,40
"Bank of Nova Scotia engages in the provision of financial products and services, including personal, commercial, corporate, and investment banking.. American International Group engages in the provision of banking and financial services.. Agricultural Bank of China has headquarters in China.",1,0,1,24,37,42
Mitsubishi operates in the industry of Banking. Petrobras has headquarters in Brazil. CITIC operates in the industry of Drugs & Biotechnology.,0,1,0,10,18,31
HCA Healthcare has headquarters in France. America Movil operates in the industry of telecommunications services. Telefonica operates in the industry of telecommunications services.,0,1,1,7,18,18
"Goldman Sachs Group engages in the provision of products and services that address all aspects of corporate information technology environments.. Reliance Industries engages in hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and telecommunications.. Japan Post Holdings operates in the industry of insurance.",0,1,1,21,46,56
"Honda Motor engages in the manufacture, distribution and sale of automobiles.. Target operates in the industry of Banking. Petrobras engages in oil and gas exploration, production, and distribution activities..",0,0,1,13,21,37
Credit Agricole engages in the provision of banking and financial services.. Barclays has headquarters in United Kingdom. Banco Bradesco has headquarters in France.,1,1,0,12,19,29
GlaxoSmithKline operates in the industry of drugs & biotechnology. China Construction Bank has headquarters in China. United Parcel Service has headquarters in United States.,1,1,1,15,17,33
Apple operates in the industry of technology. National Australia Bank operates in the industry of banking. Total operates in the industry of oil & gas operations.,1,1,1,7,17,28
Siemens has headquarters in Germany. Cisco Systems operates in the industry of Drugs & Biotechnology. Sanofi has headquarters in Canada.,1,0,0,7,19,26
Hon Hai Precision has headquarters in United States. Anglo American has headquarters in United States. Sberbank provides commercial banking and financial services..,0,0,1,8,8,26
"Telefonica has headquarters in Australia. Airbus Group operates in the industry of Construction. Public Joint Stock Company Gazprom operates in the industry of Food, Drink & Tobacco.",0,0,0,7,16,33
Mitsubishi UFJ Financial Group has headquarters in Japan. Citigroup has headquarters in United States. Itau Unibanco Holding operates in the industry of Banking.,1,1,0,13,21,34
Santander is an investment company that engages in the provision of value-added services and online advertising services.. Cigna Corporation engages in the manufacture and sale of automobiles and motorcycles.. Airbus Group has headquarters in Denmark.,0,0,0,17,36,43
"CITIC is an investment holding company, which engages in finance, energy, engineering, manufacturing, and real estate businesses.. Eni engages in the provision of financial products and services, including personal, commercial, corporate, and investment banking.. Bank of America has headquarters in United States.",1,0,1,24,47,56
Caterpillar has headquarters in China. Tencent Holdings is an investment company that engages in the provision of value-added services and online advertising services.. Vale operates in the industry of materials.,0,1,1,7,25,37
"Honda Motor engages in the manufacture and sale of automobiles, motorcycles and power products.. FedEx operates in the industry of transportation. Alibaba Group has headquarters in France.",1,1,0,16,24,31
"BBVA has headquarters in United States. China Telecom engages in the telecommunications business.. Bristol Myers Squibb is a research-based biopharmaceutical company, which engages in the development and sale of pharmaceutical products..",0,0,0,7,15,42
"Nestle has headquarters in Spain. Costco Wholesale has headquarters in China. CNOOC is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",0,0,1,7,16,49
JPMorgan Chase is a financial holding company. It provides financial and investment banking services.. Micron Technology engages in the provision of innovative memory and storage solutions.. VINCI has headquarters in United States.,1,1,0,17,31,40
ENGIE has headquarters in France. Danaher has headquarters in United States. Merck & Co. has headquarters in China.,1,1,0,6,14,24
UBS Group operates in the industry of banking. Iberdrola operates in the industry of utilities. Total operates in the industry of Technology.,1,1,0,9,21,29
"Westpac Banking has headquarters in Australia. Meta Platforms operates in the industry of it software & services. Alphabet is a holding company, which engages in the business of acquisition and operation of different companies..",1,1,1,7,20,39
Ping An Insurance (Group) Company of China has headquarters in Italy. Wells Fargo has headquarters in Japan. Citigroup operates in the industry of diversified financials.,0,0,1,13,20,32
"ENGIE engages in the provision of electricity, natural gas, and energy related services.. Zurich Insurance is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries.. Procter & Gamble has headquarters in United States.",1,0,1,16,48,59
Ford Motor has headquarters in Germany. Alibaba Group engages in the production and sale of coal and electricity.. Bank of America operates in the industry of banking.,0,0,1,6,19,29
National Australia Bank has headquarters in Australia. State Bank of India operates in the industry of Consumer Durables. SK Hynix engages in the provision of mail and logistics services..,1,0,0,2,20,34
Rosneft operates in the industry of Banking. Microsoft operates in the industry of Diversified Financials. Rio Tinto operates in the industry of materials.,0,0,1,9,21,31
"PNC Financial Services engages in the provision of communication, information and entertainment solutions.. Visa has headquarters in India. Samsung Group engages in the manufacturing and selling of electronics and computer peripherals..",0,0,1,15,21,36
Tesla operates in the industry of Diversified Financials. E.ON operates in the industry of utilities. Procter & Gamble operates in the industry of Banking.,0,1,0,11,21,33
Honeywell has headquarters in United States. Agricultural Bank of China engages in the provision of international commercial banking and financial services.. Bayerische Motoren Werke (BMW) has headquarters in United States.,1,1,0,8,24,40
Exxon Mobil operates in the industry of oil & gas operations. Wells Fargo engages in the provision of banking and financial services.. HSBC Holdings engages in the provision of banking and financial services..,1,0,1,12,24,24
China Construction Bank engages in the provision of a wide range of financial services to corporate and personal customers.. JPMorgan Chase operates in the industry of Oil & Gas Operations. American International Group has headquarters in Ireland.,1,0,0,19,31,39
Taiwan Semiconductor Manufacturing Company operates in the industry of Oil & Gas Operations. Costco Wholesale has headquarters in United States. MetLife provides insurance and financial services to individual and institutional customers..,0,1,1,16,26,39
"AIA Group is a holding company that engages in the provision of financial products and services.. Johnson & Johnson engages in the exploration, development, and distribution of oil, gas, and petroleum products.. China Telecom operates in the industry of Materials.",0,0,0,17,38,47
"BBVA is a global technology company, which designs, develops and supplies semiconductor and infrastructure software solutions.. Hitachi operates in the industry of Insurance. China Construction Bank operates in the industry of banking.",0,0,1,20,29,39
Roche Holding operates in the industry of drugs & biotechnology. China Citic Bank operates in the industry of Drugs & Biotechnology. Toyota Motor operates in the industry of consumer durables.,1,0,1,12,12,37
"Comcast operates in the industry of media. Total produces and markets fuels, natural gas and low-carbon electricity.. Sumitomo Mitsui Financial operates in the industry of Banking.",1,1,0,8,22,35
China Merchants Bank operates in the industry of banking. Bank of Montreal provides banking and financial services to individuals and institutions.. Bank of Nova Scotia has headquarters in Canada.,1,1,1,9,22,31
Dow engages in the provision of online retail shopping services.. Munich Reinsurance operates in the industry of Technology. Taiwan Semiconductor Manufacturing Company has headquarters in Taiwan.,0,0,1,11,22,24
Univlever has headquarters in Germany. BNP Paribas has headquarters in Canada. Allianz operates in the industry of insurance.,0,0,1,8,18,28
Intesa Sanpaolo operates in the industry of Banking. CITIC engages in the provision of insurance and investment advisory services.. Wells Fargo operates in the industry of Aerospace & Defense.,0,0,0,11,25,36
Intel operates in the industry of Banking. Morgan Stanley operates as a global financial services company.. Samsung Group operates in the industry of technology.,0,1,1,7,17,26
Intesa Sanpaolo has headquarters in Italy. Sumitomo Mitsui Financial operates in the industry of banking. Postal Savings Bank of China engages in the provision of banking and related financial services..,1,1,1,9,22,38
SAP has headquarters in Saudi Arabia. PepsiCo operates in the industry of Consumer Durables. Bayerische Motoren Werke (BMW) engages in the manufacture and sale of automobiles and motorcycles..,0,0,1,7,18,39
Chubb operates in the industry of insurance. BNP Paribas operates in the industry of banking. Capital One has headquarters in France.,1,1,0,8,20,27
"Westpac Banking operates in the industry of Banking. Linde is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries.. ArcelorMittal engages in the provision of insurance and investment advisory services..",0,0,0,3,35,51
America Movil has headquarters in Germany. Enel has headquarters in Rome. Johnson & Johnson has headquarters in United States.,0,1,1,7,14,23
Mizuho Financial has headquarters in United States. China Life Insurance operates in the industry of Consumer Durables. Micron Technology operates in the industry of Conglomerates.,0,0,0,10,22,35
"Vale engages in the production and exportation of iron ore, pellets, manganese and iron alloys, which are raw materials needed for steelmaking.. CNOOC has headquarters in United States. Sony is an information technology company, which provides integrated solutions that leverage information technology and knowledge of business processes..",1,0,0,31,40,61
"Walgreens has headquarters in United States. Hon Hai Precision engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis.. ConocoPhillips engages in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry..",1,0,0,8,45,75
"Siemens operates in the industry of Telecommunications Services. Sberbank engages in the provision of healthcare services.. Saudi Arabian Oil Company (Saudi Aramco) engages in the exploration, production, transportation, and sale of crude oil and natural gas..",0,0,1,10,21,48
Total has headquarters in Italy. Siemens operates in the industry of conglomerates. Raytheon Technologies has headquarters in United States.,0,1,1,5,15,25
"Shanghai Pudong Development Bank provides banking and financial services.. Bank of China has headquarters in China. Pfizer engages in the exploration, production, refining, marketing and distribution of oil..",1,1,0,13,17,38
Bayerische Motoren Werke (BMW) is an investment company that engages in the provision of value-added services and online advertising services.. E.ON engages in the provision of energy solutions.. Postal Savings Bank of China engages in the manufacture and sale of motor vehicles and parts..,0,1,0,25,40,57
"Cisco Systems operates in the industry of technology hardware & equipment. Walgreens has headquarters in China. Poly Developments & Holdings Group engages in property development, commodity residential building distribution, and property management..",1,0,1,12,20,40
Chevron has headquarters in Canada. Amazon.com engages in the provision of financial products and services.. Toronto-Dominion Bank has headquarters in Canada.,0,0,1,7,20,30
"BlackRock operates in the industry of Transportation. Pfizer engages in the discovery, development, manufacturing, marketing, distribution, and selling of biopharmaceutical products worldwide.. Goldman Sachs Group operates in the industry of Retailing.",0,1,0,8,33,44
Mizuho Financial has headquarters in Japan. Volkswagen Group has headquarters in Australia. SK Hynix has headquarters in South Korea.,1,0,1,9,16,26
Amazon.com operates in the industry of retailing. Fubon Financial has headquarters in Brazil. Postal Savings Bank of China operates in the industry of Diversified Financials.,1,0,0,10,19,35
"Procter & Gamble operates in the industry of household & personal products. HSBC Holdings is a mining company, which engages in the exploration and mining of precious base metals and ferrous metals.. Banco Bradesco operates in the industry of Media.",1,0,0,14,33,49
"Toyota Motor engages in the design, development and manufacturing of nanotechnology, heat transfer, wireless connectivity and material sciences products.. Amazon.com has headquarters in United States. Public Joint Stock Company Gazprom has headquarters in Taiwan.",0,1,0,24,33,44
"Hon Hai Precision operates in the industry of Utilities. Truist Financial has headquarters in United States. Tesla engages in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products..",0,1,0,9,18,42
"PetroChina engages in the petroleum related products, services and activities.. Equinor has headquarters in United States. Hitachi operates in the industry of conglomerates.",1,0,1,13,22,32
"Cisco Systems engages in power generation, transmission, distribution, supply and trading activities.. ENGIE operates in the industry of Materials. Airbus Group has headquarters in Netherlands.",0,0,1,16,25,32
Tesla operates in the industry of consumer durables. Total has headquarters in France. Microsoft operates in the industry of it software & services.,1,1,1,9,15,26
"Deere & Company has headquarters in South Korea. Lockheed Martin is a healthcare company that engages in the research, development and manufacture of pharmaceutical medicines, vaccines and consumer healthcare products.. Vale has headquarters in United States.",0,0,0,9,34,41
Medtronic has headquarters in Ireland. Siemens has headquarters in Australia. Petrobras operates in the industry of oil & gas operations.,1,0,1,7,14,27
Charter Communications has headquarters in United States. HDFC Bank has headquarters in United Kingdom. Walgreens operates in the industry of IT Software & Services.,1,0,0,8,17,30
"China Citic Bank operates in the industry of banking. Coca-Cola provides property and casualty insurance and reinsurance, utilities and energy, freight rail transportation, finance, manufacturing, retailing, and services.. Truist Financial operates in the industry of Conglomerates.",1,0,0,10,40,53
Walt Disney operates in the industry of media. Duke Energy operates in the industry of Chemicals. Mizuho Financial operates as a research healthcare company..,1,0,0,9,19,30
"Japan Post Holdings engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis.. Linde operates in the industry of Transportation. LukOil is a media, entertainment and communications company that engages in the provision of video, Internet and phone services..",0,0,0,36,45,68
Tesla has headquarters in United States. LukOil has headquarters in United Kingdom. Oracle has headquarters in Spain.,1,0,0,6,14,20
"Poly Developments & Holdings Group engages in global investment banking, securities and investment management, which provides financial services.. Glencore engages in the production and marketing of metal, mineral, and energy and agricultural commodities.. Sony engages in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets..",0,1,1,21,40,73
BlackRock engages in the provision of banking and related financial services.. E.ON has headquarters in Germany. Linde operates in the industry of chemicals.,0,1,1,12,20,29
Toronto-Dominion Bank engages in the production and sale of passenger cars and light commercial vehicles.. Vale has headquarters in Brazil. GlaxoSmithKline operates in the industry of Conglomerates.,0,1,0,18,24,40
"Petrobras has headquarters in China. Visa engages in the provision of digital payment services. It also facilitates global commerce through the transfer of value and information among global network of consumers, merchants, financial institutions, businesses, strategic partners, and government entities.. Itau Unibanco Holding provides financial products and services to individual and corporate clients in Brazil and abroad..",0,1,1,8,50,71
Munich Reinsurance operates in the industry of insurance. American Express operates in the industry of diversified financials. Bank of Montreal operates in the industry of banking.,1,1,1,12,24,34
"United Parcel Service operates in the industry of Healthcare Equipment & Services. ConocoPhillips engages in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis.. Bank of Communications operates in the industry of Oil & Gas Operations.",0,1,0,13,51,64
VINCI operates in the industry of Household & Personal Products. SoftBank operates in the industry of telecommunications services. American Express engages in owning and operating of general merchandise stores..,0,1,0,12,22,34
"BASF operates in the industry of Diversified Financials. Intel engages in the design, manufacture and sale of computer products and technologies.. America Movil has headquarters in Mexico.",0,1,1,13,28,36
"Procter & Gamble engages in the provision of branded consumer packaged goods.. Charter Communications operates in the industry of Technology Hardware & Equipment. Electricite de France engages in power generation, transmission, distribution, supply and trading activities..",1,0,1,14,26,44
ENGIE has headquarters in India. Saudi Arabian Oil Company (Saudi Aramco) has headquarters in Saudi Arabia. E.ON engages in the manufacture and distribution of motor vehicles and parts..,0,1,0,6,21,36
"Univlever operates in the industry of household & personal products. Hon Hai Precision operates in the industry of technology hardware & equipment. Wells Fargo is a diversified, community-based financial services company..",1,1,1,13,26,40
Verizon Communications has headquarters in United States. UnitedHealth Group has headquarters in Switzerland. Industrial Bank has headquarters in Australia.,1,0,0,8,16,23
Shanghai Pudong Development Bank operates in the industry of Semiconductors. Abbott Laboratories engages in distribution of natural gas and energy related services.. Hyundai Motor engages in the manufacture and distribution of motor vehicles and parts..,0,0,1,17,30,44
China Shenhua Energy has headquarters in China. Japan Post Holdings has headquarters in United States. Electricite de France operates in the industry of utilities.,1,0,1,8,17,28
"SAP engages in the provision of enterprise application software and software-related services.. Glencore has headquarters in Switzerland. ArcelorMittal is a holding company, which engages in steelmaking and mining activities..",1,1,1,15,22,41
JPMorgan Chase has headquarters in United States. China Citic Bank has headquarters in France. Toyota Motor has headquarters in Japan.,1,0,1,9,18,25
Micron Technology operates in the industry of semiconductors. Deere & Company operates in the industry of capital goods. Prudential Financial has headquarters in Belgium.,1,1,0,11,23,32
Apple operates in the industry of Banking. Berkshire Hathaway operates in the industry of diversified financials. Japan Post Holdings operates in the industry of Insurance.,0,1,0,7,20,30
"GlaxoSmithKline is a healthcare company that engages in the research, development and manufacture of pharmaceutical medicines, vaccines and consumer healthcare products.. AXA operates in the industry of Banking. Sumitomo Mitsui Financial is a holding company that engages in the management of its subsidiaries that provide financial services..",1,0,1,28,37,60
"BNP Paribas operates in the industry of Insurance. China Life Insurance engages in the provision of life, annuity, accident, and health insurance.. UnitedHealth Group engages in the provision of healthcare coverage, software and data consultancy services..",0,1,1,11,30,47
"FedEx has headquarters in Italy. Telefonica engages in the provision of communication, information and entertainment solutions.. China Petroleum & Chemical has headquarters in China.",0,1,1,6,21,23
"Abbott Laboratories engages in the discovery, development, manufacture and sale of a broad and diversified line of healthcare products.. AbbVie (ABBV) has headquarters in Taiwan. British American Tobacco has headquarters in Canada.",1,0,0,23,37,45
"Nippon Telegraph & Telephone operates in the industry of telecommunications services. Ford Motor engages in the exploration, production, refining, marketing and distribution of oil.. The Home Depot operates in the industry of retailing.",1,0,1,13,30,41
"Danaher is a nonalcoholic beverage company that engages in the manufacture, market, and sale of non-alcoholic beverages, including sparkling soft drinks, water, sports drinks, tea, coffee and energy drinks.. Rio Tinto operates in the industry of Semiconductors. Broadcom has headquarters in United States.",0,0,1,31,56,64
Eni has headquarters in United States. Volkswagen Group operates in the industry of Consumer Durables. Allianz operates in the industry of Insurance.,0,0,0,7,18,28
"Charter Communications engages in the provision of broadband communications services.. Chubb operates in the industry of Materials. Anglo American is a mining company, which engages in the exploration and mining of precious base metals and ferrous metals..",1,0,1,11,20,39
Intel has headquarters in United States. LVMH Moet Hennessy Louis Vuitton engages in owning and operating of general merchandise stores.. China Mobile has headquarters in Hong Kong.,1,0,1,6,27,35
CNOOC operates in the industry of oil & gas operations. RBC provides insurance and financial services to individual and institutional customers.. Agricultural Bank of China operates in the industry of Materials.,1,0,0,12,25,36
"BHP Group engages in the exploration, development, production, and processing of iron ore, metallurgical coal, and copper.. Munich Reinsurance has headquarters in Italy. CNOOC engages in the exploration, production, refining and sale of oil, gas, electricity and chemicals..",1,0,0,25,34,56
National Australia Bank has headquarters in China. HDFC Bank has headquarters in India. Abbott Laboratories operates in the industry of healthcare equipment & services.,0,1,1,7,15,27
Berkshire Hathaway has headquarters in United Kingdom. Amazon.com engages in the provision of online retail shopping services.. Nippon Telegraph & Telephone has headquarters in Canada.,0,1,0,10,23,34
"ANZ is a diversified, community-based financial services company.. Moller - Maersk operates in the industry of Materials. Rosneft engages in the provision of insurance and financial products..",0,0,0,13,26,39
"American Express engages in the provision of charge and credit card products, and travel-related services.. Lockheed Martin operates as a global security and aerospace company, which engages in the research, design, development, manufacture, integration, and sustainment of technology systems, products, and services.. Mercedes-Benz Group engages in the provision of gas and oil businesses..",1,1,0,18,18,69
"BASF operates as a holding company, which engages in the manufacture and distribution of alcoholic and non-alcoholic beverages.. FedEx operates in the industry of Insurance. KDDI operates in the industry of telecommunications services.",0,0,1,24,32,43
Canadian Imperial Bank of Commerce operates in the industry of Chemicals. AT&T operates in the industry of telecommunications services. VINCI has headquarters in France.,0,1,1,12,23,31
Walmart operates in the industry of retailing. Canadian Imperial Bank of Commerce operates in the industry of banking. AIA Group has headquarters in Hong Kong.,1,1,1,9,21,30
Industrial Bank has headquarters in China. Toronto-Dominion Bank operates in the industry of banking. Glencore has headquarters in Australia.,1,1,0,7,19,26
The Home Depot has headquarters in United Kingdom. Lloyds Banking Group engages in the manufacture and sale of integrated circuits and wafer semiconductor devices.. American Express operates in the industry of Telecommunications Services.,0,0,0,8,29,39
"Micron Technology engages in providing investment management, risk management, and advisory services for institutional and retail clients worldwide.. Mercedes-Benz Group has headquarters in United States. Bank of China operates in the industry of Capital Goods.",0,0,0,21,31,42
China Petroleum & Chemical operates in the industry of oil & gas operations. Verizon Communications operates in the industry of Banking. UBS Group operates in the industry of IT Software & Services.,1,0,0,13,22,35
"AT&T engages in the provision of corporate and personal banking services, financial lease, assets custody services and conducting treasury business.. China Vanke operates in the industry of Telecommunications Services. ConocoPhillips has headquarters in United States.",0,0,1,24,35,45
"Honeywell is a software industrial company, which offers industry specific solutions to aerospace and automotive products and services.. Itochu engages in oil and gas exploration, production, and distribution activities.. Eni operates in the industry of Healthcare Equipment & Services.",1,0,0,21,37,49
Lloyds Banking Group has headquarters in United Kingdom. CVS Health engages in the provision of healthcare services.. Bank of China has headquarters in Switzerland.,1,1,0,11,22,30
"Novartis operates in the industry of Banking. Manulife operates in the industry of insurance. Mitsubishi UFJ Financial Group operates as a holding company, which provides financial services through its subsidiaries..",0,1,1,9,19,41
"Medtronic is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services.. Intel operates in the industry of semiconductors. Cathay Financial engages in the provision of products and services that address all aspects of corporate information technology environments..",1,1,0,29,39,60
"Nestle has headquarters in Switzerland. Brookfield Asset Management is a holding company that engages in the research and development, manufacture and sale of products in the healthcare field.. Costco Wholesale operates in the industry of Banking.",1,0,0,7,33,44
"Iberdrola has headquarters in United States. Vale is a financial services company, which engages in the provision of a wide range of banking and financial services.. China Mobile operates as a bank holding company that engages in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services..",0,0,0,10,16,32
"Credit Agricole engages in shipping, energy, transportation, offshore drilling, and retail activities.. BNP Paribas engages in the provision of financial products and services.. Airbus Group engages in the design, manufacture, delivery and provision of aerospace products, space and related services..",0,0,1,17,32,32
"BHP Group has headquarters in South Korea. Anthem provides life, hospital and medical insurance plans.. BHP Group operates in the industry of Insurance.",0,1,0,8,18,28
"Mercedes-Benz Group has headquarters in Germany. Industrial Bank engages in the provision of corporate and personal banking services, financial lease, assets custody services and conducting treasury business.. Honda Motor operates in the industry of Household & Personal Products.",1,1,0,9,33,45
Meta Platforms operates as a social networking company worldwide.. SoftBank operates in the industry of Banking. Medtronic has headquarters in United States.,1,0,0,10,19,28
Santander operates in the industry of banking. Hitachi has headquarters in United States. Capital One has headquarters in United States.,1,1,1,9,17,17
Moller - Maersk operates in the industry of transportation. Westpac Banking engages in the provision of banking and financial services.. China Shenhua Energy engages in the production and sale of coal and electricity..,1,1,1,12,25,40
Chevron engages in the development and sale of properties.. E.ON operates in the industry of Banking. Walmart has headquarters in Germany.,0,0,0,11,21,27
Electricite de France engages in the retail sale of home improvement products.. Ford Motor has headquarters in United States. Industrial Bank operates in the industry of Retailing.,0,1,0,13,21,31
Mizuho Financial operates in the industry of banking. Prudential Financial operates in the industry of Trading Companies. Bank of Montreal operates in the industry of Banking.,1,0,0,11,23,33
Hitachi engages in the manufacture and sale of electrical equipment.. China Merchants Bank operates as an integrated oil and gas company.. Rio Tinto engages in the provision of banking and financial services..,1,0,0,11,23,36
Medtronic operates as a holding company that engages in the provision of insurance and asset management services.. BNP Paribas engages in the provision of banking and financial services.. Cathay Financial has headquarters in Taiwan.,0,1,1,19,19,42
Commonwealth Bank of Australia engages in the provision of banking and financial services.. Deutsche Telekom operates in the industry of Oil & Gas Operations. Reliance Industries has headquarters in United States.,1,0,0,14,28,37
"Banco Bradesco engages in the provision of financial and insurance services.. BP operates in the industry of oil & gas operations. Airbus Group is an investment holding company that engages in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries..",1,1,0,14,25,57
KDDI has headquarters in Japan. AXA operates in the industry of insurance. Manulife is a financial services company that engages in the provision of financial protection and wealth management products and services..,1,1,1,7,16,24
BASF operates in the industry of chemicals. KDDI is a holding company that engages in the provision of telecommunication services.. American Express has headquarters in Italy.,1,0,0,9,26,33
Cigna Corporation has headquarters in Switzerland. Manulife operates in the industry of Telecommunications Services. China Vanke engages in the development and sale of properties..,0,0,1,8,19,31
Iberdrola engages in the provision of gas and oil businesses.. Zurich Insurance has headquarters in Germany. UBS Group is a holding company that engages in the provision of financial management solutions..,0,0,1,14,21,38
Iberdrola operates in the industry of oil & Gas Operations. Thermo Fisher Scientific has headquarters in United States. Rio Tinto has headquarters in United States.,0,1,0,14,24,24
Toronto-Dominion Bank has headquarters in Hong Kong. China State Construction Engineering operates in the industry of construction. Deutsche Telekom operates in the industry of telecommunications services.,0,1,1,10,21,33
Apple has headquarters in United States. Bank of China engages in retail and wholesale business.. Westpac Banking operates in the industry of banking.,1,0,1,6,16,26
"BBVA operates in the industry of Banking. Prudential Financial operates in the industry of diversified financials. Deere & Company engages in the manufacturing and distribution of equipment used in agriculture, construction, forestry, and turf care..",0,1,1,8,22,46
"Airbus Group operates in the industry of aerospace & defense. Berkshire Hathaway provides property and casualty insurance and reinsurance, utilities and energy, freight rail transportation, finance, manufacturing, retailing, and services.. Mitsui engages in the provision of administrative, financial management and technology support for energy and chemical operations..",1,1,0,11,41,61
"BHP Group has headquarters in Australia. RBC operates in the industry of banking. SoftBank engages in hydrocarbon exploration and production, petroleum refining and marketing, petrochemicals, retail and telecommunications..",1,1,0,7,16,40
"Fubon Financial operates in the industry of Oil & Gas Operations. Shanghai Pudong Development Bank engages in the manufacture, distribution and sale of automobiles.. Caterpillar operates in the industry of Banking.",0,0,0,13,30,39
"Commonwealth Bank of Australia provides property and casualty insurance and reinsurance, utilities and energy, freight rail transportation, finance, manufacturing, retailing, and services.. Cigna Corporation engages in the provision of global health services.. Intesa Sanpaolo has headquarters in Hong Kong.",0,1,0,31,31,55
"Cigna Corporation operates in the industry of insurance. Novartis engages in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.. Ping An Insurance (Group) Company of China operates in the industry of insurance.",1,0,1,10,36,52
"Iberdrola is a holding company that engages in the generation, distribution, trading and marketing of electricity.. China Shenhua Energy operates in the industry of materials. Accenture operates as a holding company, which provides financial services through its subsidiaries..",1,1,0,22,33,49
"FedEx engages in the provision of communication, information and entertainment solutions.. Mitsui engages in the general trading business.. BBVA engages in the traditional banking businesses of retail banking, asset management, private banking, and wholesale banking..",0,1,1,13,22,30
"Samsung Group engages in the provision of banking and financial services, including commercial banking and treasury operations.. Deutsche Telekom engages in the provision of telecommunication and information technology services.. Mercedes-Benz Group engages in the production and distribution of cars, trucks and vans..",0,1,1,18,34,51
Alphabet has headquarters in Ireland. Danaher operates in the industry of conglomerates. Mercedes-Benz Group operates in the industry of Consumer Durables.,0,1,0,6,16,29
Mitsui operates in the industry of Insurance. Caterpillar operates in the industry of capital goods. Goldman Sachs Group has headquarters in United States.,0,1,1,9,19,28
Dow has headquarters in United States. Agricultural Bank of China operates in the industry of banking. Merck & Co. operates in the industry of Retailing.,1,1,0,7,18,31
Walmart engages in the provision of services utilizing the function of general trading.. Dow operates in the industry of Diversified Financials. Itau Unibanco Holding has headquarters in United States.,0,0,0,14,26,38
United Parcel Service operates as a logistics and package delivery company providing supply chain management services.. Bank of China engages in the provision of banking and financial services.. Toyota Motor operates in the industry of Materials.,1,1,0,17,17,39
"China Petroleum & Chemical is a medical technology company, which engages in the development, manufacture, distribution, and sale of device-based medical therapies and services.. U.S. Bancorp operates in the industry of Drugs & Biotechnology. Broadcom has headquarters in South Korea.",0,0,0,30,47,55
"Dell Technologies is a holding company, which engages in the provision of information technology hardware, software, and service solutions through its subsidiaries.. Morgan Stanley operates in the industry of Diversified Financials. Meta Platforms has headquarters in United States.",1,0,1,26,39,48
"Truist Financial operates as a financial holding company, which engages in the provision of banking services to individuals, businesses and municipalities.. LVMH Moet Hennessy Louis Vuitton operates in the industry of household & personal products. Industrial Bank engages in the provision of banking and financial services..",1,1,0,25,46,58
Generali Group engages in the provision of branded consumer packaged goods.. Novartis operates in the industry of drugs & biotechnology. ING Group operates in the industry of Trading Companies.,0,1,0,12,25,36
"Lockheed Martin has headquarters in United States. Raytheon Technologies engages in the provision of aerospace and defense systems and services for commercial, military and government customers.. China State Construction Engineering has headquarters in Netherlands.",1,1,0,8,31,40
"AbbVie (ABBV) engages in the ownership and operation of assets of its shareholder and clients with a focus on real estate, renewable power, infrastructure and private equity.. UBS Group has headquarters in Switzerland. Deere & Company operates in the industry of Retailing.",0,1,0,36,44,56
