statement,label_1,label_2,label_3
The goat is a mammal. The crocodile uses swimming for locomotion. The bee has a habitat of farmland.,1,0,0
"The lobster has a habitat of grassland. The zebra has a diet of carnivore. Human uses for lion include pets, transport, wool.",0,0,0
"The bee has a diet of nectar. The rhinoceros uses swimming for locomotion. Human uses for penguin include tourism, research.",1,0,1
"Human uses for mongoose include tourism, zoos. The tuna has the atomic number of mammal. Human uses for tuna include food.",0,0,1
The hyena has a diet of carnivore. The giant anteater has a habitat of terrestrial. The chicken has a diet of carnivore.,1,0,0
"The moose uses swimming for locomotion. The penguin is flightless and has adapted flippers for swimming. The dolphin is the fastest land animal, reaching speeds up to 60-70 mph.",0,1,0
"The tiger has a habitat of freshwater. The tortoise lacks a shell and secretes a slimy mucus for protection and locomotion. Human uses for cow include meat, dairy products.",0,0,1
"The frog has a habitat of grassland. The panda exhibits neoteny, retaining larval features throughout its life, and has remarkable regenerative abilities. The shark has multiple rows of teeth that are continuously replaced throughout its life.",0,0,1
The tarantula is a arachnid. The squirrel has the atomic number of fish. The hedgehog has a diet of herbivore.,1,0,0
The tapir is a mammal. The moose uses walking for locomotion. The bison has a habitat of grassland.,1,1,1
"The seagull has webbed feet for swimming and can drink both fresh and saltwater. Human uses for chimpanzee include research, conservation, entertainment. The armadillo uses swimming for locomotion.",1,1,0
"Human uses for hummingbird include pets, research. The lion is known as the 'king of the jungle' and exhibits complex social behavior with a pride structure. The ostrich has the atomic number of mammal.",0,1,0
"The porcupine has a strong, foul-smelling spray for defense, which can be accurately aimed at predators. The snake can unhinge its jaw to swallow large prey whole and some species have heat-sensing pits. The cassowary uses running for locomotion.",0,1,1
The giraffe has a diet of omnivore. The aardvark has a diet of carnivore. The chimpanzee has a habitat of forest.,0,0,1
"The tapir has a flexible, prehensile snout to grasp and manipulate food, and is an important seed disperser. Human uses for cat include pollination, honey production. There are no specific human uses for iguana.",1,0,0
The peacock uses flying for locomotion. The hyena has strong jaws and teeth for crushing bones and a complex social structure with a female-dominated hierarchy. The tortoise has a habitat of terrestrial.,0,1,1
The hyena has a habitat of marine. The seahorse has a habitat of marine. The tiger uses walking for locomotion.,0,1,1
"The raccoon has thick, luxurious wool and is a smaller relative of the llama. The cassowary uses walking for locomotion. The goldfish has a habitat of freshwater.",0,0,1
"The walrus uses walking for locomotion. The octopus has a diet of carnivore. Human uses for hamster include pets, research.",0,1,1
"The swan has a long, graceful neck and is known for its beauty and aggressive behavior when defending its territory. The beaver has the atomic number of bird. The aardvark has distinctive orange and black stripes and is an apex predator.",1,0,0
"The tapir has the atomic number of reptile. Human uses for whale include tourism, research, conservation. The penguin uses walking/swimming for locomotion.",0,1,1
The dolphin is highly intelligent and known for its playful and social behavior. The koala has a habitat of marine. The goat uses swimming for locomotion.,1,0,0
The axolotl has the atomic number of mammal. The bat uses flying for locomotion. The goat has a habitat of farmland.,0,1,1
"Human uses for tortoise include pets, pest control. The leopard has a habitat of forest/grassland. The snake has a long tail for balance and is an excellent climber and swimmer.",0,1,0
There are no specific human uses for slug. The moose has a diet of herbivore. The pigeon has a diet of carnivore.,1,1,0
The chicken is a bird. The chimpanzee is a mammal. The cat has the atomic number of fish.,1,1,0
"The narwhal has a long, spiral tusk, which is actually an elongated tooth, and can dive to great depths. Human uses for frog include pets, research. The hamster has a habitat of desert.",1,0,1
"The crocodile is a reptile. Human uses for elephant include pets, ornamental displays. The manta ray uses wading for locomotion.",1,0,0
The sea turtle has a diet of varies. The peacock uses walking for locomotion. The snake has a diet of carnivore.,1,1,1
The sparrow is a bird. The hummingbird has a habitat of various. The swan is a bird.,1,1,1
"There are no specific human uses for wolverine. The flamingo has a habitat of coastal/alkaline lakes. Human uses for giraffe include tourism, zoos.",1,1,1
The flamingo uses swimming for locomotion. The manta ray has a habitat of grassland. The ostrich is the largest and fastest-running bird and has two-toed feet.,0,0,1
"Human uses for beaver include fur, research. The hummingbird has a diet of nectar. The armadillo has a diet of carnivore.",1,1,0
"The octopus has the atomic number of mammal. The seagull uses walking/jumping for locomotion. Human uses for hippopotamus include pets, pest control.",0,0,0
There are no specific human uses for panda. The pigeon has a diet of herbivore. The rabbit uses hopping for locomotion.,0,1,1
The llama has the atomic number of bird. There are no specific human uses for hippopotamus. The jellyfish has a diet of carnivore.,0,1,1
"Human uses for cat include pets, pest control. The iguana uses climbing for locomotion. Human uses for sparrow include research, conservation.",1,1,0
"Human uses for platypus include research, conservation. The bat has the atomic number of mollusk. The pigeon uses climbing for locomotion.",1,0,0
"The gazelle has slender legs for fast running and can perform high leaps, known as pronking. The gorilla uses knuckle-walking for locomotion. The cow is a mammal.",1,1,1
"The swan is nocturnal and has large cheek pouches to store and transport food. The rabbit has a habitat of forest/urban. The peacock is a ruminant animal with four stomach compartments, which aids in digestion.",0,0,0
"Human uses for goat include meat, milk, cheese, leather. There are no specific human uses for jellyfish. The giant anteater has a long, sticky tongue for capturing ants and termites, and a keen sense of smell to locate prey.",1,1,1
"There are no specific human uses for salmon. The horse has a hard exoskeleton, which it must molt to grow, and can live for over 50 years. The seagull is a bird.",0,0,1
The kangaroo has a diet of herbivore. The whale has the atomic number of bird. The platypus has a habitat of freshwater.,1,0,1
"The seagull has thick skin and one or two horns made of keratin, and is often targeted by poachers for its horn. The gecko has the atomic number of mammal. The seahorse is a fish.",0,0,1
The llama uses swimming for locomotion. The penguin is a bird. The parrot uses flying for locomotion.,0,1,1
The seahorse has a habitat of grassland. The koala uses flying for locomotion. The armadillo has a habitat of forest.,0,0,0
There are no specific human uses for cheetah. The chimpanzee has a habitat of various. Human uses for gazelle include food.,0,0,0
"The rabbit has a long, graceful neck and is known for its beauty and aggressive behavior when defending its territory. The whale has a diet of herbivore. The slug has a strong homing instinct and has been used for communication and racing.",0,0,0
"Human uses for flamingo include pets, research. Human uses for llama include pets, transport, wool. The giraffe has a diet of herbivore.",0,1,1
There are no specific human uses for seahorse. The crocodile has a habitat of freshwater. The giant anteater has a diet of herbivore.,0,1,0
The horse uses climbing for locomotion. The aardvark uses walking for locomotion. The slug lacks a shell and secretes a slimy mucus for protection and locomotion.,0,1,1
"There are no specific human uses for koala. The aardvark has a long, tubular snout, large ears, and a powerful digging ability to locate and consume termites and ants. The sparrow has a diet of varies.",0,1,0
"The gazelle has a habitat of grassland. Human uses for seahorse include research, conservation. The polar bear has a diet of herbivore.",1,1,0
The cheetah has an iridescent tail with eye-like patterns used in courtship displays. The dog has a diet of omnivore. The pigeon has a strong homing instinct and has been used for communication and racing.,0,1,1
"The hedgehog has a coat of sharp spines for protection, which it raises when threatened. The horse has a diet of herbivore. The polar bear has the atomic number of reptile.",1,1,0
The camel uses walking for locomotion. The hedgehog has a habitat of various. The armadillo is a mammal.,1,1,1
The ostrich is a bird. The hamster has a habitat of freshwater. The raccoon has the atomic number of bird.,1,0,0
The vulture has a diet of carnivore. The flamingo has a habitat of urban/wild. The platypus has a diet of carnivore.,1,0,1
The salmon uses running for locomotion. The wolverine uses swimming for locomotion. The bison has the atomic number of bird.,0,0,0
"The platypus uses swimming for locomotion. There are no specific human uses for armadillo. The gecko has a hard shell for protection and can live for over 100 years, returning to the same nesting beaches to lay eggs.",1,1,0
"The camel has humps that store fat, which can be metabolized for energy and water during long treks. The bee has a habitat of various. There are no specific human uses for moose.",1,1,1
"The tarantula is a large, hairy spider with venomous fangs and can flick irritating hairs from its abdomen when threatened. The flamingo has long legs for wading and a specialized beak for filter-feeding, and obtains its pink color from the carotenoids in its diet. The tortoise has a habitat of coastal.",1,1,0
The panda has a habitat of various. The sea turtle has a habitat of forest. The wolverine uses walking for locomotion.,0,0,1
The mongoose migrates from freshwater to saltwater habitats during its life cycle. The panda has the atomic number of bird. The bee uses walking for locomotion.,0,0,0
The eagle has a habitat of arctic/subarctic. The squirrel has a habitat of farmland/domestic. The slug has a diet of herbivore.,0,0,1
The rat uses walking/swimming for locomotion. The rhinoceros has a habitat of forest. The snake has a diet of herbivore.,0,0,0
"The tortoise has the atomic number of fish. The axolotl has a diet of carnivore. The elephant has a long trunk used for grasping, eating, drinking, and communication.",0,1,1
"Human uses for aardvark include tourism, research. There are no specific human uses for octopus. The penguin uses walking for locomotion.",0,1,0
The gazelle has a habitat of forest/urban. The giraffe has the atomic number of amphibian. The lion has the atomic number of reptile.,0,0,0
The kangaroo has a habitat of grasslands. The penguin has the atomic number of mammal. The slug uses sliding for locomotion.,1,0,1
"The eagle has a habitat of various. The porcupine has sharp quills for protection, which can be raised when threatened, and some species can climb trees. The ostrich has a habitat of grassland.",1,1,1
The alpaca has a diet of carnivore. The horse has a diet of carnivore. The walrus can recognize human faces and has a memory span of around three months.,0,0,0
The dolphin has a diet of carnivore. There are no specific human uses for tarantula. The otter is a mammal.,1,0,1
The horse has a habitat of farmland/domestic. The camel uses swimming for locomotion. The gorilla has a diet of carnivore.,1,0,0
"The iguana is a reptile. Human uses for horse include pets, research. Human uses for tarantula include pets, research.",1,0,1
"The octopus has a habitat of marine. The cheetah uses running for locomotion. Human uses for leopard include tourism, research.",1,1,0
"The peacock is a bird. There are no specific human uses for tiger. The otter has a thick, water-resistant fur and uses tools to crack open shellfish.",1,0,1
"Human uses for sea turtle include pets, research. Human uses for ostrich include conservation, research, zoos. The vulture has a thick, water-resistant fur and uses tools to crack open shellfish.",0,0,0
The lion has a diet of carnivore. The elephant has a habitat of terrestrial. The otter has a diet of herbivore.,1,1,0
"The dog has a habitat of grassland/forest. Human uses for horse include transportation, racing, therapy, work. The camel has a diet of herbivore.",0,1,1
The squirrel can jump long distances and has a bushy tail for balance. The penguin has a diet of carnivore. The squirrel has a habitat of forest/urban.,1,1,1
The frog has a habitat of freshwater. The elephant uses swimming for locomotion. The koala has a habitat of forest.,1,0,1
The mongoose has a diet of insectivore. The salmon has a diet of carnivore. The seagull uses flying for locomotion.,0,1,1
There are no specific human uses for deer. The narwhal has a diet of carnivore. The jellyfish has a habitat of marine.,1,1,1
The jellyfish has a habitat of domestic/urban. The goldfish has a diet of carnivore. The octopus has a habitat of forest/urban.,0,0,0
"Human uses for narwhal include research, conservation. The sparrow has a habitat of urban/wild. The peacock has the atomic number of mammal.",1,1,0
"Human uses for hamster include conservation, research, zoos. The chimpanzee has a diet of carnivore. Human uses for sea turtle include research, conservation.",0,0,1
The lobster uses walking/swimming for locomotion. The bee uses flying for locomotion. The hedgehog uses flying for locomotion.,1,1,0
"The lobster is a crustacean. The squirrel is known for its bright colors, intelligence, and ability to mimic human speech. The chimpanzee has a strong homing instinct and has been used for communication and racing.",1,0,0
The cat uses walking for locomotion. The moose has a habitat of forest. The skunk has a habitat of various.,1,1,1
The raccoon has a habitat of forest. The goldfish has a habitat of farmland. The cat has a diet of omnivore.,0,0,0
"The bison is the heaviest land animal in north america and forms large herds for protection. The squirrel has a diet of herbivore. Human uses for lobster include conservation, research, zoos.",1,1,0
The hamster has the atomic number of bird. The alpaca uses walking for locomotion. The giraffe uses walking/swimming for locomotion.,0,1,0
The seahorse uses walking for locomotion. There are no specific human uses for sparrow. The mongoose has a diet of carnivore.,0,1,1
"Human uses for slug include pets, research, conservation. The tarantula has long legs for wading and a specialized beak for filter-feeding, and obtains its pink color from the carotenoids in its diet. The hummingbird has a habitat of marine.",0,0,0
"Human uses for zebra include pets, meat, fur. Human uses for goat include meat, dairy products. The seahorse is known for its agility and ability to kill venomous snakes, and has a thick coat to protect against bites.",0,0,0
The goldfish has the atomic number of mammal. There are no specific human uses for hummingbird. The zebra is a mammal.,0,1,1
"The sparrow has the atomic number of mammal. The gazelle uses running for locomotion. Human uses for bison include conservation, meat, leather.",0,1,1
The cat uses climbing for locomotion. The giraffe has a habitat of savanna. The platypus has a habitat of savanna.,0,1,0
The hippopotamus has a habitat of forest/grassland. The skunk has a diet of herbivore. The skunk is a mammal.,0,0,1
"The dog uses walking for locomotion. The alpaca has a habitat of various. Human uses for dolphin include conservation, research, zoos.",1,0,0
The vulture has a diet of herbivore. The leopard has a long tail for balance and is an excellent climber and swimmer. The slug uses walking for locomotion.,0,0,0
The eagle has the atomic number of reptile. The gazelle has a diet of herbivore. The shark has the atomic number of bird.,0,1,0
The penguin has a habitat of marine/polar. The axolotl has a diet of omnivore. The raccoon has a diet of omnivore.,1,0,1
